id,title,publishedAt,guest,episode,topics,tags,duration,viewCount,likeCount,commentCount
7KTbEn7PiaY,Kate Darling: Social Robotics | Lex Fridman Podcast #98,2020-05-23T12:06:00Z,Kate Darling,98,Social Robotics,"kate darling,mit,media lab,hri,human-robot interaction,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 12min 36s,99188,3229,291
M1-v-dXIzho,Sertac Karaman: Robots That Fly and Robots That Drive | Lex Fridman Podcast #97,2020-05-20T01:29:42Z,Sertac Karaman,97,Robots That Fly and Robots That Drive,"sertac karaman,mit,robotics,control theory,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 22min 51s,41685,1300,95
aYwDs9LTN50,"Stephen Schwarzman: Going Big in Business, Investing, and AI | Lex Fridman Podcast #96",2020-05-15T21:55:44Z,Stephen Schwarzman,96,"Going Big in Business, Investing, and AI","stephen schwarzman,mit,investment,blackstone,college of computing,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 10min 16s,102847,3034,246
HhY95m-WD_E,Dawn Song: Adversarial Machine Learning and Computer Security | Lex Fridman Podcast #95,2020-05-12T23:21:18Z,Dawn Song,95,Adversarial Machine Learning and Computer Security,"dawn song,deep learning,privacy,tesla autopilot,elon musk,hacking,program synthesis,cybersecurity,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 12min 36s,65826,1567,115
13CZPWmke6A,Ilya Sutskever: Deep Learning | Lex Fridman Podcast #94,2020-05-08T21:12:38Z,Ilya Sutskever,94,Deep Learning,"ilya sutskever,deep learning,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 37min 28s,334265,8478,527
xlMTWfkQqbY,Daphne Koller: Biomedicine and Machine Learning | Lex Fridman Podcast #93,2020-05-05T20:09:49Z,Daphne Koller,93,Biomedicine and Machine Learning,"daphne koller,biomedicine,drug discovery,deep learning,stanford,insitro,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 12min 4s,89465,2996,199
8A-5gIW0-eI,Harry Cliff: Particle Physics and the Large Hadron Collider | Lex Fridman Podcast #92,2020-04-29T22:54:15Z,Harry Cliff,92,Particle Physics and the Large Hadron Collider,"square,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai,physics,higgs boson,lhc,god particle,cambridge,b quark,beauty quark,dark matter",1hr 38min 20s,238982,4982,316
60KJz1BVTyU,"Jack Dorsey: Square, Cryptocurrency, and Artificial Intelligence | Lex Fridman Podcast #91",2020-04-24T20:47:16Z,Jack Dorsey,91,"Square, Cryptocurrency, and Artificial Intelligence","jack dorsey,twitter,square,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",51min 14s,730154,19362,1213
CwyOUS8TSl0,Dmitry Korkin: Computational Biology of Coronavirus | Lex Fridman Podcast #90,2020-04-22T20:59:37Z,Dmitry Korkin,90,Computational Biology of Coronavirus,"dmitry korkin,bioinformatics,biology,covid-19,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 9min 2s,65270,1739,122
ez773teNFYA,"Stephen Wolfram: Cellular Automata, Computation, and Physics | Lex Fridman Podcast #89",2020-04-18T18:28:11Z,Stephen Wolfram,89,"Cellular Automata, Computation, and Physics","stephen wolfram,theory of everything,wolfram physics project,game of life,mathematic,wolfram language,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 11min 9s,946695,12684,1083
rIAZJNe7YtE,Eric Weinstein: Geometric Unity and the Call for New Ideas & Institutions | Lex Fridman Podcast #88,2020-04-13T20:51:35Z,Eric Weinstein,88,Geometric Unity and the Call for New Ideas & Institutions,"eric weinstein,disc,the portal,mit,harvard,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 46min 36s,1140490,22384,3282
5f-JlzBuUUU,"Richard Dawkins: Evolution, Intelligence, Simulation, and Memes | Lex Fridman Podcast #87",2020-04-09T22:42:29Z,Richard Dawkins,87,"Evolution, Intelligence, Simulation, and Memes","richard dawkins,religion,god,evolution,evolutionary biology,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 7min 21s,1567911,36751,4201
uPUEq8d73JI,"David Silver: AlphaGo, AlphaZero, and Deep Reinforcement Learning | Lex Fridman Podcast #86",2020-04-03T21:16:46Z,David Silver,86,"AlphaGo, AlphaZero, and Deep Reinforcement Learning","david silver,deep rl,deepmind,google,reinforcement learning,machine learning,deep learning,alphazero,muzero,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 48min 1s,357412,8713,451
orMtwOz6Db0,Roger Penrose: Physics of Consciousness and the Infinite Universe | Lex Fridman Podcast #85,2020-03-31T14:34:14Z,Roger Penrose,85,Physics of Consciousness and the Infinite Universe,"roger penrose,big bang,cosmology,quantum mechanics,general relativity,cycles of time,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 27min 57s,1811721,34430,2445
rfKiTGj-zeQ,Nick Bostrom: Simulation and Superintelligence | Lex Fridman Podcast #83,2020-03-26T00:27:38Z,Nick Bostrom,83,Simulation and Superintelligence,"nick bostrom,Simulation,Superintelligence,agi,artificial intelligence,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 56min 38s,853304,13581,1485
_TTNGq9djU4,"Simon Sinek: Leadership, Hard Work, Optimism and the Infinite Game | Lex Fridman Podcast #82",2020-03-21T18:27:49Z,Simon Sinek,82,"Leadership, Hard Work, Optimism and the Infinite Game","simon sinek,leadership,start with why,infinite game,leaders eat last,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",37min 49s,94731,3218,161
iOCfIFBBpVY,Anca Dragan: Human-Robot Interaction and Reward Engineering | Lex Fridman Podcast #81,2020-03-19T17:36:46Z,Anca Dragan,81,Human-Robot Interaction and Reward Engineering,"anca dragan,berkeley,robotics,hri,human-robot interaction,waymo,tesla,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 38min 33s,65493,1911,121
3x1b_S6Qp2Q,"Vitalik Buterin: Ethereum, Cryptocurrency, and the Future of Money | Lex Fridman Podcast #80",2020-03-16T19:40:27Z,Vitalik Buterin,80,"Ethereum, Cryptocurrency, and the Future of Money","vitalik buterin,ethereum,bitcoin,blockchain,crypto,satoshi nakamoto,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 35min 4s,2071677,44838,5443
WgLo4gmEraU,Lee Smolin: Quantum Gravity and Einstein's Unfinished Revolution | Lex Fridman Podcast #79,2020-03-07T20:54:10Z,Lee Smolin,79,Quantum Gravity and Einstein's Unfinished Revolution,"lee smolin,physics,quantum mechanics,einstein,eric weinstein,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 9min 52s,204792,4547,353
7jFdxd1qX2g,"Ann Druyan: Cosmos, Carl Sagan, Voyager, and the Beauty of Science | Lex Fridman Podcast #78",2020-03-05T14:44:07Z,Ann Druyan,78,"Cosmos, Carl Sagan, Voyager, and the Beauty of Science","ann druyan,cosmos,neil degrasse tyson,science,carl sagan,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 9min 12s,52978,1939,160
gU-mkuMU428,"Alex Garland: Ex Machina, Devs, Annihilation, and the Poetry of Science | Lex Fridman Podcast #77",2020-03-03T16:09:40Z,Alex Garland,77,"Ex Machina, Devs, Annihilation, and the Poetry of Science","alex garland,Ex Machina,Devs,Annihilation,science,quantum computing,agi,turing test,2001 space odyssey,kubrick,hal 9000,artificial intelligence,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 11min 9s,146200,5611,519
DKyzcbNr8WE,John Hopfield: Physics View of the Mind and Neurobiology | Lex Fridman Podcast #76,2020-02-29T16:15:45Z,John Hopfield,76,Physics View of the Mind and Neurobiology,"john hopfield,physics,hopfield networks,associative memory,neurobiology,deep learning,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 12min 49s,100715,2251,137
E1AxVXt2Gv4,"Marcus Hutter: Universal Artificial Intelligence, AIXI, and AGI | Lex Fridman Podcast #75",2020-02-26T17:46:46Z,Marcus Hutter,75,"Universal Artificial Intelligence, AIXI, and AGI","marcus hutter,aixi,agi,Schmidhuber,deepmind,artificial intelligence,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 39min 56s,93663,2224,161
EYIKy_FM9x0,"Michael I. Jordan: Machine Learning, Recommender Systems, and Future of AI | Lex Fridman Podcast #74",2020-02-24T13:47:50Z,Michael I. Jordan,74,"Machine Learning, Recommender Systems, and Future of AI","michael i. jordan,machine learning,statistics,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 45min 49s,155629,3681,266
0jspaMLxBig,"Andrew Ng: Deep Learning, Education, and Real-World AI | Lex Fridman Podcast #73",2020-02-20T17:16:01Z,Andrew Ng,73,"Deep Learning, Education, and Real-World AI","andrew ng,deep learning,machine learning,coursera,deeplearning.ai,landing.ai,stanford,introducation to machine learning,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 29min 10s,470917,12226,453
uX5t8EivCaM,Scott Aaronson: Quantum Computing | Lex Fridman Podcast #72,2020-02-17T21:23:12Z,Scott Aaronson,72,Quantum Computing,"scott aaronson,quantum computing,quantum mechanics,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 33min 42s,208902,5354,382
bQa7hpUpMzM,"Vladimir Vapnik: Predicates, Invariants, and the Essence of Intelligence | Lex Fridman Podcast #71",2020-02-14T17:33:18Z,Vladimir Vapnik,71,"Predicates, Invariants, and the Essence of Intelligence","vladimir vapnik,deep learning,statistical learning,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 44min 56s,46736,1035,110
Nb2tebYAaOA,"Jim Keller: Moore's Law, Microprocessors, and First Principles | Lex Fridman Podcast #70",2020-02-05T20:15:55Z,Jim Keller,70,"Moore's Law, Microprocessors, and First Principles","jim keller,intel,apple,tesla,tesla autopilot,elon musk,amd,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 34min 44s,570016,17663,1253
LW59lMvxmY4,David Chalmers: The Hard Problem of Consciousness | Lex Fridman Podcast #69,2020-01-29T21:39:19Z,David Chalmers,69,The Hard Problem of Consciousness,"david chalmers,daniel dennett,agi,consciousness,hard problem,artificial intelligence,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 38min 49s,425375,8421,1043
nkWmiNRPU-c,Cristos Goodrow: YouTube Algorithm | Lex Fridman Podcast #68,2020-01-25T22:15:19Z,Cristos Goodrow,68,YouTube Algorithm,"cristos goodrow,youtube,youtube algorithm,google,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 30min 52s,49744,1679,214
OJQepiqSWvg,"Paul Krugman: Economics of Innovation, Automation, Safety Nets & UBI | Lex Fridman Podcast #67",2020-01-21T17:57:46Z,Paul Krugman,67,"Economics of Innovation, Automation, Safety Nets & UBI","paul krugman,economics,nobel prize,ny times,politics,ubi,andrew yang,automation,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 3min 12s,163339,4786,769
J21-7AsUcgM,Ayanna Howard: Human-Robot Interaction & Ethics of Safety-Critical Systems | Lex Fridman Podcast #66,2020-01-17T15:46:55Z,Ayanna Howard,66,Human-Robot Interaction & Ethics of Safety-Critical Systems,"ayanna howard,robotics,hri,human-robot interaction,hal 9000,ai safety,georgia tech,matrix,spotmini,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 39min 57s,26409,997,90
UwwBG-MbniY,"Daniel Kahneman: Thinking Fast and Slow, Deep Learning, and AI | Lex Fridman Podcast #65",2020-01-14T18:09:21Z,Daniel Kahneman,65,"Thinking Fast and Slow, Deep Learning, and AI",,1hr 18min 41s,374038,9618,451
U_lKUK2MCsg,Grant Sanderson: 3Blue1Brown and the Beauty of Mathematics | Lex Fridman Podcast #64,2020-01-07T17:12:53Z,Grant Sanderson,64,3Blue1Brown and the Beauty of Mathematics,,1hr 2min 46s,444758,15592,772
oCkkjnpS2f8,"Stephen Kotkin: Stalin, Putin, and the Nature of Power | Lex Fridman Podcast #63",2020-01-03T17:37:41Z,Stephen Kotkin,63,"Stalin, Putin, and the Nature of Power",,1hr 37min 22s,732074,15502,1271
2BdBfsXbST8,"Donald Knuth: Algorithms, Complexity, and The Art of Computer Programming | Lex Fridman Podcast #62",2019-12-30T18:33:20Z,Donald Knuth,62,"Algorithms, Complexity, and The Art of Computer Programming",,1hr 45min 56s,349474,11108,400
ImKkaeUx1MU,"Melanie Mitchell: Concepts, Analogies, Common Sense & Future of AI | Lex Fridman Podcast #61",2019-12-28T18:43:10Z,Melanie Mitchell,61,"Concepts, Analogies, Common Sense & Future of AI",,1hr 52min 40s,84586,2071,190
IUHkhB366tE,"Jim Gates: Supersymmetry, String Theory and Proving Einstein Right | Lex Fridman Podcast #60",2019-12-25T16:28:42Z,Jim Gates,60,"Supersymmetry, String Theory and Proving Einstein Right",,1hr 35min ,775585,19539,2174
ZPPAOakITeQ,"Sebastian Thrun: Flying Cars, Autonomous Vehicles, and Education | Lex Fridman Podcast #59",2019-12-21T17:49:37Z,Sebastian Thrun,59,"Flying Cars, Autonomous Vehicles, and Education",,1hr 18min 35s,66401,2264,188
3qMemn__kK8,Michael Stevens: Vsauce | Lex Fridman Podcast #58,2019-12-17T14:20:47Z,Michael Stevens,58,Vsauce,,58min 33s,434958,15381,944
Ad89JYS-uZM,Rohit Prasad: Amazon Alexa and Conversational AI | Lex Fridman Podcast #57,2019-12-14T15:11:32Z,Rohit Prasad,57,Amazon Alexa and Conversational AI,,1hr 45min 58s,54716,1218,91
pEBI0vF45ic,"Judea Pearl: Causal Reasoning, Counterfactuals, and the Path to AGI | Lex Fridman Podcast #56",2019-12-11T16:34:59Z,Judea Pearl,56,"Causal Reasoning, Counterfactuals, and the Path to AGI",,1hr 23min 1s,96228,2940,233
0-3kw5BEKB8,"Whitney Cummings: Comedy, Robotics, Neurology, and Love | Lex Fridman Podcast #55",2019-12-05T13:01:06Z,Whitney Cummings,55,"Comedy, Robotics, Neurology, and Love",,1hr 16min 58s,366279,8399,825
M95m2EFb7IQ,"Ray Dalio: Principles, the Economic Machine, AI & the Arc of Life | Lex Fridman Podcast #54",2019-12-02T17:12:36Z,Ray Dalio,54,"Principles, the Economic Machine, AI & the Arc of Life",,1hr 30min 20s,447709,10643,524
cMscNuSUy0I,"Noam Chomsky: Language, Cognition, and Deep Learning | Lex Fridman Podcast #53",2019-11-29T16:08:32Z,Noam Chomsky,53,"Language, Cognition, and Deep Learning",,35min 46s,473100,14521,833
lEZPfmGCEk0,"Gilbert Strang: Linear Algebra, Teaching, and MIT OpenCourseWare | Lex Fridman Podcast #52",2019-11-25T14:11:06Z,Gilbert Strang,52,"Linear Algebra, Teaching, and MIT OpenCourseWare",,49min 53s,245756,9215,382
2fI6bYnRgSc,"Dava Newman: Space Exploration, Space Suits, and Life on Mars | Lex Fridman Podcast #51",2019-11-22T18:15:25Z,Dava Newman,51,"Space Exploration, Space Suits, and Life on Mars",,39min 33s,54789,1981,111
AzdxbzHtjgs,"Michael Kearns: Algorithmic Fairness, Privacy & Ethics | Lex Fridman Podcast #50",2019-11-19T18:00:17Z,Michael Kearns,50,"Algorithmic Fairness, Privacy & Ethics",,1hr 48min 56s,42249,1091,75
smK9dgdTl40,"Elon Musk: Neuralink, AI, Autopilot, and the Pale Blue Dot | Lex Fridman Podcast #49",2019-11-12T17:35:22Z,Elon Musk,49,"Neuralink, AI, Autopilot, and the Pale Blue Dot",,36min 10s,2312227,61329,5231
uTxRF5ag27A,Bjarne Stroustrup: C++ | Lex Fridman Podcast #48,2019-11-07T17:48:48Z,Bjarne Stroustrup,48,C++,,1hr 47min 13s,875322,21900,1257
iNqqOLscOBY,Sean Carroll: Quantum Mechanics and the Many-Worlds Interpretation | Lex Fridman Podcast #47,2019-11-01T16:56:35Z,Sean Carroll,47,Quantum Mechanics and the Many-Worlds Interpretation,,1hr 29min 58s,912664,13096,967
8RVa0THWUWw,"Garry Kasparov: Chess, Deep Blue, AI, and Putin | Lex Fridman Podcast #46",2019-10-27T17:55:35Z,Garry Kasparov,46,"Chess, Deep Blue, AI, and Putin",,55min 24s,666262,18219,1100
kD5yc1LQrpQ,"Michio Kaku: Future of Humans, Aliens, Space Travel & Physics | Lex Fridman Podcast #45",2019-10-22T14:27:19Z,Michio Kaku,45,"Future of Humans, Aliens, Space Travel & Physics",,1hr 1min ,4202800,76663,7639
Whtt2H5_isM,"David Ferrucci: IBM Watson, Jeopardy & Deep Conversations with AI | Lex Fridman Podcast #44",2019-10-11T16:46:42Z,David Ferrucci,44,"IBM Watson, Jeopardy & Deep Conversations with AI",,2hr 24min 32s,61760,1323,92
vNOTDn3D_RI,Gary Marcus: Toward a Hybrid of Deep Learning and Symbolic AI | Lex Fridman Podcast #43,2019-10-03T11:31:02Z,Gary Marcus,43,Toward a Hybrid of Deep Learning and Symbolic AI,,1hr 25min 1s,82117,2090,174
_VPxEcT_Adc,Peter Norvig: Artificial Intelligence: A Modern Approach | Lex Fridman Podcast #42,2019-09-30T17:47:07Z,Peter Norvig Artificial Intelligence,42,Artificial Intelligence A Modern Approach,,1hr 3min 13s,75463,2064,120
s78hvV3QLUE,"Leonard Susskind: Quantum Mechanics, String Theory and Black Holes | Lex Fridman Podcast #41",2019-09-26T16:29:53Z,Leonard Susskind,41,"Quantum Mechanics, String Theory and Black Holes",,57min 30s,795880,19365,1168
x0-zGdlpTeg,Regina Barzilay: Deep Learning for Cancer Diagnosis and Treatment | Lex Fridman Podcast #40,2019-09-23T16:54:37Z,Regina Barzilay,40,Deep Learning for Cancer Diagnosis and Treatment,,1hr 17min 29s,32418,983,61
1d9Dj9dT_pw,Colin Angle: iRobot CEO | Lex Fridman Podcast #39,2019-09-19T14:19:29Z,Colin Angle,39,iRobot CEO,,37min 38s,26314,856,61
Bo8MY4JpiXE,"François Chollet: Keras, Deep Learning, and the Progress of AI | Lex Fridman Podcast #38",2019-09-14T16:28:23Z,François Chollet,38,"Keras, Deep Learning, and the Progress of AI",,1hr 59min 50s,158113,3571,189
HYsLTNXMl1Q,Vijay Kumar: Flying Robots | Lex Fridman Podcast #37,2019-09-08T16:36:42Z,Vijay Kumar,37,Flying Robots,,56min 47s,40821,1228,60
SGSOCuByo24,"Yann LeCun: Deep Learning, ConvNets, and Self-Supervised Learning | Lex Fridman Podcast #36",2019-08-31T15:55:16Z,Yann LeCun,36,"Deep Learning, ConvNets, and Self-Supervised Learning",,1hr 15min 58s,157394,4106,200
J6XcP4JOHmk,Jeremy Howard: fast.ai Deep Learning Courses and Research | Lex Fridman Podcast #35,2019-08-27T16:00:25Z,Jeremy Howard,35,fast.ai Deep Learning Courses and Research,,1hr 44min 11s,119843,3863,197
i6rnzk8VU24,Pamela McCorduck: Machines Who Think and the Early Days of AI | Lex Fridman Podcast #34,2019-08-23T14:27:36Z,Pamela McCorduck,34,Machines Who Think and the Early Days of AI,,1hr 6s,20773,769,64
anXep8kBOCg,Keoki Jackson: Lockheed Martin | Lex Fridman Podcast #33,2019-08-19T14:24:00Z,Keoki Jackson,33,Lockheed Martin,,1hr 13min 6s,38056,1100,118
lVHRs3uTHNI,Paola Arlotta: Brain Development from Stem Cell to Organoid | Lex Fridman Podcast #32,2019-08-12T15:18:36Z,Paola Arlotta,32,Brain Development from Stem Cell to Organoid,,57min 42s,32128,1338,97
iwcYp-XT7UI,"George Hotz: Comma.ai, OpenPilot, and Autonomous Vehicles | Lex Fridman Podcast #31",2019-08-05T14:21:05Z,George Hotz,31,"Comma.ai, OpenPilot, and Autonomous Vehicles",,1hr 59min 37s,793211,19858,1675
QDN6xvhAw94,Kevin Scott: Microsoft CTO | Lex Fridman Podcast #30,2019-08-01T19:07:08Z,Kevin Scott,30,Microsoft CTO,,57min 44s,36100,961,65
v-9Mpe7NhkM,Gustav Soderstrom: Spotify | Lex Fridman Podcast #29,2019-07-29T14:12:48Z,Gustav Soderstrom,29,Spotify,,1hr 47min 4s,45163,987,60
Tj6NOfdfa4o,"Chris Urmson: Self-Driving Cars at Aurora, Google, CMU, and DARPA | Lex Fridman Podcast #28",2019-07-22T14:19:07Z,Chris Urmson,28,"Self-Driving Cars at Aurora, Google, CMU, and DARPA",,44min 48s,32010,823,48
cQ48rP_Rs4g,Kai-Fu Lee: AI Superpowers - China and Silicon Valley | Lex Fridman Podcast #27,2019-07-15T15:10:08Z,Kai-Fu Lee,27,AI Superpowers - China and Silicon Valley,,1hr 26min 27s,186104,5050,378
l-NJrvyRo0c,"Sean Carroll: The Nature of the Universe, Life, and Intelligence | Lex Fridman Podcast #26",2019-07-10T15:40:04Z,Sean Carroll,26,"The Nature of the Universe, Life, and Intelligence",,34min 50s,214586,5121,358
-EVqrDlAqYo,Jeff Hawkins: Thousand Brains Theory of Intelligence | Lex Fridman Podcast #25,2019-07-01T15:28:52Z,Jeff Hawkins,25,Thousand Brains Theory of Intelligence,,2hr 9min 42s,310701,5848,527
kq0VO1FqE6I,"Rosalind Picard: Affective Computing, Emotion, Privacy, and Health | Lex Fridman Podcast #24",2019-06-17T15:56:05Z,Rosalind Picard,24,"Affective Computing, Emotion, Privacy, and Health",,1hr 12s,28669,887,92
q0mokx-iiws,Gavin Miller: Adobe Research | Lex Fridman Podcast #23,2019-06-10T19:17:58Z,Gavin Miller,23,Adobe Research,,1hr 9min 12s,19369,538,28
NERNE4UThHU,Rajat Monga: TensorFlow | Lex Fridman Podcast #22,2019-06-03T16:12:17Z,Rajat Monga,22,TensorFlow,,1hr 10min 58s,34667,906,42
yCd3CzGSte8,"Chris Lattner: Compilers, LLVM, Swift, TPU, and ML Accelerators | Lex Fridman Podcast #21",2019-05-13T16:05:42Z,Chris Lattner,21,"Compilers, LLVM, Swift, TPU, and ML Accelerators",,1hr 13min 6s,146903,4038,175
Kedt2or9xlo,"Oriol Vinyals: DeepMind AlphaStar, StarCraft, and Language | Lex Fridman Podcast #20",2019-04-29T15:32:40Z,Oriol Vinyals,20,"DeepMind AlphaStar, StarCraft, and Language",,1hr 46min 1s,73508,1898,128
Z6rxFNMGdn0,Ian Goodfellow: Generative Adversarial Networks (GANs) | Lex Fridman Podcast #19,2019-04-18T16:34:19Z,Ian Goodfellow,19,Generative Adversarial Networks (GANs),,1hr 8min 37s,216496,5759,233
dEv99vxKjVI,Elon Musk: Tesla Autopilot | Lex Fridman Podcast #18,2019-04-12T15:19:13Z,Elon Musk,18,Tesla Autopilot,,32min 45s,2031995,53823,4202
bIrEM2FbOLU,Greg Brockman: OpenAI and AGI | Lex Fridman Podcast #17,2019-04-03T16:00:42Z,Greg Brockman,17,OpenAI and AGI,,1hr 25min 7s,113614,2518,254
2wq9x2QcZN0,"Eric Weinstein: Revolutionary Ideas in Science, Math, and Society | Lex Fridman Podcast #16",2019-03-20T16:24:23Z,Eric Weinstein,16,"Revolutionary Ideas in Science, Math, and Society",,1hr 21min 56s,777680,16549,1399
Er7Dy8rvqOc,"Leslie Kaelbling: Reinforcement Learning, Planning, and Robotics | Lex Fridman Podcast #15",2019-03-12T16:07:05Z,Leslie Kaelbling,15,"Reinforcement Learning, Planning, and Robotics",,1hr 1min 24s,36232,806,39
YUYagvESisE,Kyle Vogt: Cruise Automation | Lex Fridman Podcast #14,2019-02-07T15:31:20Z,Kyle Vogt,14,Cruise Automation,,55min 24s,36445,789,45
aSyZvBrPAyk,"Tomaso Poggio: Brains, Minds, and Machines | Lex Fridman Podcast #13",2019-01-19T15:32:45Z,Tomaso Poggio,13,"Brains, Minds, and Machines",,1hr 20min 21s,55297,1488,74
b7bStIQovcY,Tuomas Sandholm: Poker and Game Theory | Lex Fridman Podcast #12,2018-12-28T21:42:43Z,Tuomas Sandholm,12,Poker and Game Theory,,1hr 6min 17s,46598,1111,50
3FIo6evmweo,"Juergen Schmidhuber: Godel Machines, Meta-Learning, and LSTMs | Lex Fridman Podcast #11",2018-12-23T17:14:32Z,Juergen Schmidhuber,11,"Godel Machines, Meta-Learning, and LSTMs",,1hr 19min 59s,113827,3096,238
l-mYLq6eZPY,Pieter Abbeel: Deep Reinforcement Learning | Lex Fridman Podcast #10,2018-12-16T19:50:11Z,Pieter Abbeel,10,Deep Reinforcement Learning,,42min 45s,59689,1280,48
KsZI5oXBC0k,Stuart Russell: Long-Term Future of Artificial Intelligence | Lex Fridman Podcast #9,2018-12-09T16:47:24Z,Stuart Russell,9,Long-Term Future of Artificial Intelligence,,1hr 26min 21s,178109,3454,217
hIC9FQpxVwQ,Eric Schmidt: Google | Lex Fridman Podcast #8,2018-12-04T16:14:28Z,Eric Schmidt,8,Google,,33min 8s,123859,3355,184
KZkYSSE8HHI,Jeff Atwood: Stack Overflow and Coding Horror | Lex Fridman Podcast #7,2018-11-29T15:49:28Z,Jeff Atwood,7,Stack Overflow and Coding Horror,,1hr 20min 9s,51930,1607,82
ghwaIiE3Nd8,Guido van Rossum: Python | Lex Fridman Podcast #6,2018-11-22T17:10:18Z,Guido van Rossum,6,Python,,1hr 26min 45s,268192,6738,301
STFcvzoxVw4,Vladimir Vapnik: Statistical Learning | Lex Fridman Podcast #5,2018-11-16T15:52:20Z,Vladimir Vapnik,5,Statistical Learning,,54min 3s,65825,1701,112
azOmzumh0vQ,Yoshua Bengio: Deep Learning | Lex Fridman Podcast #4,2018-10-20T18:42:27Z,Yoshua Bengio,4,Deep Learning,,42min 19s,116901,2803,93
epQxfSp-rdU,Steven Pinker: AI in the Age of Reason | Lex Fridman Podcast #3,2018-10-17T15:45:42Z,Steven Pinker,3,AI in the Age of Reason,,37min 54s,122120,3166,383
piHkfmeU7Wo,Christof Koch: Consciousness | Lex Fridman Podcast #2,2018-05-29T13:16:25Z,Christof Koch,2,Consciousness,,57min 54s,216313,5694,531
